00:00:00:00:00:03,00:00:00:00:00:05,00:00:00:00:00:08,00:00:00:00:00:01,00:00:00:00:00:07,00:00:00:00:00:02,00:00:00:00:00:04,00:00:00:00:00:06
1362816.0,,,,,,,
2072448.0,2757888.0,,,,,,
2050501.3333333333,8289792.0,0.0,,,,,
4032.0,8225280.0,0.0,,,,,
0.0,10942848.0,0.0,2802240.0,,,,
0.0,8225280.0,0.0,8225280.0,,,,
0.0,2661552.0,0.0,9676800.0,4032.0,2588544.0,,
0.0,0.0,0.0,6547968.0,0.0,11467008.0,,
0.0,0.0,0.0,8209152.0,0.0,14361984.0,6846336.0,0.0
0.0,0.0,0.0,3992112.0,0.0,5588352.0,9660672.0,4032.0
0.0,4032.0,0.0,0.0,0.0,8249472.0,8257536.0,0.0
0.0,0.0,0.0,0.0,0.0,9596160.0,9600192.0,0.0
0.0,0.0,0.0,0.0,0.0,8668800.0,6705648.0,0.0
0.0,0.0,0.0,0.0,12096.0,8225280.0,7178.666666666667,0.0
0.0,0.0,0.0,1374912.0,0.0,15886080.0,0.0,0.0
0.0,0.0,0.0,2060352.0,0.0,14366016.0,0.0,0.0
0.0,0.0,4032.0,612864.0,0.0,10294448.0,0.0,0.0
3648960.0,0.0,0.0,939456.0,0.0,0.0,0.0,0.0
7156800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,987840.0,16128.0,0.0,0.0,0.0
7205184.0,0.0,0.0,842688.0,0.0,0.0,0.0,0.0
978682.6666666666,4032.0,0.0,830592.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,512064.0,0.0,0.0,0.0
0.0,0.0,0.0,842688.0,1153152.0,0.0,0.0,0.0
0.0,0.0,0.0,846720.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,842688.0,1770048.0,0.0,0.0,0.0
0.0,9596160.0,4032.0,0.0,2068416.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1766016.0,0.0,0.0,0.0
0.0,0.0,0.0,987840.0,2068416.0,0.0,0.0,0.0
0.0,0.0,0.0,842688.0,1766016.0,0.0,0.0,947520.0
0.0,0.0,0.0,9713088.0,1836805.3333333333,0.0,0.0,0.0
0.0,0.0,0.0,10289664.0,0.0,0.0,0.0,947520.0
0.0,0.0,0.0,0.0,1092672.0,0.0,0.0,0.0
0.0,0.0,165312.0,0.0,1201536.0,0.0,0.0,0.0
6898752.0,0.0,0.0,0.0,0.0,0.0,0.0,955584.0
8233344.0,0.0,1032192.0,0.0,1028160.0,0.0,0.0,0.0
0.0,314496.0,0.0,0.0,1205568.0,0.0,0.0,616896.0
8233344.0,0.0,0.0,0.0,0.0,0.0,0.0,947520.0
0.0,947520.0,0.0,3442234.6666666665,1032192.0,0.0,0.0,528192.0
0.0,1112832.0,0.0,0.0,157248.0,0.0,0.0,612864.0
8088192.0,0.0,0.0,0.0,955584.0,0.0,2036160.0,0.0
935424.0,1104768.0,0.0,0.0,1201536.0,0.0,16809408.0,612864.0
10088064.0,0.0,0.0,887040.0,1008000.0,12096.0,5060965.333333333,0.0
4867376.0,0.0,0.0,802368.0,0.0,0.0,0.0,899136.0
0.0,0.0,0.0,983808.0,1104768.0,0.0,0.0,0.0
0.0,0.0,0.0,951552.0,1068480.0,0.0,0.0,0.0
0.0,951552.0,0.0,724666.6666666666,947520.0,0.0,0.0,524160.0
0.0,947520.0,0.0,0.0,951552.0,0.0,0.0,528192.0
0.0,0.0,0.0,0.0,624960.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108800.0
0.0,951552.0,0.0,0.0,951552.0,0.0,0.0,528192.0
0.0,0.0,0.0,0.0,1104768.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090165.3333333333,7112448.0,0.0,608832.0,0.0,0.0,0.0,7108416.0
0.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,951552.0,0.0,0.0
0.0,1177344.0,0.0,0.0,0.0,0.0,0.0,0.0
846720.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
842688.0,0.0,0.0,0.0,0.0,951552.0,0.0,0.0
0.0,1104768.0,0.0,0.0,0.0,0.0,0.0,0.0
846720.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
0.0,0.0,0.0,2923200.0,0.0,0.0,0.0,7205184.0
0.0,947520.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,821434.6666666666,4032.0,0.0,0.0,0.0,0.0,0.0
939456.0,0.0,0.0,0.0,0.0,1056384.0,0.0,0.0
846720.0,0.0,0.0,0.0,0.0,947520.0,0.0,0.0
4049653.3333333335,329904.0,0.0,0.0,4032.0,1008000.0,584640.0,0.0
0.0,0.0,0.0,7116480.0,0.0,0.0,1028160.0,0.0
0.0,0.0,0.0,11663856.0,0.0,0.0,1149120.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1201536.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,616896.0,0.0
0.0,0.0,0.0,9793728.0,0.0,0.0,1028160.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,862848.0,0.0
0.0,0.0,2060352.0,0.0,0.0,0.0,737856.0,0.0
0.0,0.0,0.0,11426688.0,0.0,0.0,1201536.0,0.0
0.0,0.0,1035504.0,0.0,0.0,0.0,737856.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,689472.0,0.0
0.0,0.0,0.0,9789696.0,0.0,0.0,1028160.0,0.0
0.0,0.0,0.0,9789696.0,0.0,0.0,1028160.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624960.0,0.0,4032.0,0.0,0.0,0.0,2032128.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2057845.3333333333,0.0
633024.0,0.0,0.0,528192.0,0.0,0.0,1661184.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,435456.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,616896.0,0.0,0.0,0.0,12015360.0,0.0
645120.0,423360.0,0.0,536256.0,0.0,0.0,1689408.0,0.0
0.0,628992.0,0.0,0.0,0.0,0.0,0.0,0.0
737856.0,741888.0,0.0,612864.0,0.0,0.0,1205568.0,0.0
0.0,0.0,528192.0,0.0,0.0,0.0,10293696.0,0.0
0.0,0.0,532224.0,0.0,0.0,0.0,0.0,6890688.0
0.0,0.0,612864.0,0.0,0.0,0.0,0.0,9608256.0
0.0,633024.0,0.0,528192.0,0.0,0.0,1032192.0,0.0
0.0,766080.0,0.0,0.0,0.0,0.0,1241856.0,0.0
0.0,628992.0,0.0,0.0,0.0,0.0,1032192.0,0.0
0.0,633024.0,0.0,528192.0,0.0,0.0,1028160.0,0.0
0.0,737856.0,0.0,0.0,0.0,0.0,1201536.0,0.0
0.0,620928.0,48384.0,0.0,0.0,0.0,1003968.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1193472.0,0.0
999936.0,749952.0,0.0,624960.0,0.0,0.0,1217664.0,0.0
0.0,0.0,0.0,919296.0,689472.0,0.0,0.0,8959104.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689408.0,633024.0,4032.0,528192.0,0.0,0.0,742320.0,3652538.6666666665
0.0,0.0,0.0,983808.0,737856.0,0.0,0.0,0.0
80640.0,677376.0,0.0,0.0,677376.0,0.0,0.0,0.0
951552.0,633024.0,0.0,0.0,633024.0,0.0,0.0,0.0
1967616.0,737856.0,0.0,7826112.0,0.0,0.0,0.0,0.0
947520.0,628992.0,0.0,0.0,633024.0,0.0,0.0,0.0
0.0,0.0,2403072.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,842688.0,633024.0,7620480.0,0.0,2056320.0
1060416.0,766080.0,4032.0,8120448.0,0.0,0.0,0.0,510277.3333333333
7209216.0,0.0,2060352.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,842688.0,628992.0,10273536.0,0.0,0.0
0.0,737856.0,0.0,8926848.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,975744.0,729792.0,11874240.0,0.0,0.0
0.0,633024.0,0.0,3810992.0,3721536.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,737856.0,0.0,1645488.0,3819829.3333333335,0.0,0.0,96768.0
0.0,0.0,0.0,891072.0,669312.0,10862208.0,0.0,999936.0
0.0,84672.0,0.0,0.0,0.0,0.0,0.0,947520.0
0.0,612864.0,0.0,0.0,0.0,0.0,0.0,1108800.0
0.0,528192.0,0.0,0.0,633024.0,0.0,0.0,0.0
0.0,0.0,0.0,862848.0,737856.0,0.0,0.0,1108800.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,911232.0,681408.0,0.0,0.0,0.0
0.0,580608.0,0.0,6781824.0,693504.0,0.0,0.0,0.0
0.0,528192.0,0.0,3310704.0,633024.0,0.0,4032.0,0.0
0.0,612864.0,0.0,0.0,737856.0,0.0,0.0,0.0
0.0,616896.0,0.0,0.0,1365754.6666666667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,633024.0,0.0,0.0,8237376.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,524160.0,0.0,0.0,633024.0,0.0,0.0,0.0
0.0,528192.0,0.0,0.0,633024.0,0.0,0.0,0.0
0.0,624960.0,0.0,0.0,778176.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,709632.0,0.0,0.0,9592128.0
0.0,10293696.0,0.0,0.0,0.0,0.0,0.0,8241408.0
0.0,10664640.0,0.0,10249344.0,0.0,8406720.0,0.0,0.0
0.0,524160.0,499968.0,2097280.0,524592.0,7193088.0,0.0,0.0
0.0,2106549.333333333,0.0,0.0,0.0,3481461.333333333,4032.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12781440.0,560448.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4108608.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,737856.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,633024.0,4032.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,737856.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,862848.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,737856.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,633024.0,0.0,0.0
0.0,0.0,737856.0,0.0,0.0,0.0,0.0,0.0
0.0,5080320.0,713664.0,0.0,0.0,0.0,0.0,0.0
0.0,15998976.0,786240.0,0.0,0.0,0.0,0.0,0.0
0.0,15039360.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,741888.0,0.0,0.0
0.0,633024.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,737856.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,633024.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,737856.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,633024.0,0.0,0.0
0.0,0.0,737856.0,8406720.0,0.0,0.0,0.0,0.0
0.0,0.0,13547520.0,6467328.0,0.0,0.0,0.0,0.0
0.0,891072.0,766080.0,0.0,0.0,766080.0,12096.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,737856.0,0.0,0.0,0.0,0.0,0.0
842688.0,2056320.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2403072.0,367717.3333333333,0.0,0.0,0.0,0.0,0.0
0.0,737856.0,628992.0,0.0,0.0,633024.0,0.0,0.0
387072.0,862848.0,737856.0,0.0,0.0,737856.0,0.0,0.0
0.0,953077.3333333334,0.0,0.0,0.0,0.0,4032.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862848.0,1141056.0,176314.66666666666,4032.0,4032.0,609637.3333333334,0.0,0.0
737856.0,6160896.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4032.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1931328.0,0.0,0.0,0.0,10289664.0,0.0
0.0,0.0,0.0,0.0,2399040.0,0.0,0.0,0.0
0.0,0.0,6177024.0,0.0,0.0,0.0,10297728.0,0.0
0.0,0.0,6172992.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7209216.0,0.0,0.0,0.0,0.0,0.0
612864.0,0.0,0.0,0.0,2399040.0,0.0,0.0,0.0
0.0,0.0,6177024.0,0.0,0.0,0.0,10285632.0,0.0
0.0,0.0,0.0,0.0,4032.0,0.0,5269370.666666667,0.0
0.0,0.0,5582133.333333333,4032.0,0.0,0.0,0.0,0.0
641088.0,0.0,0.0,0.0,2499840.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612864.0,0.0,0.0,0.0,954490.6666666666,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,10257408.0,0.0
612864.0,0.0,0.0,983808.0,737856.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524160.0,0.0,0.0,846720.0,633024.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4032.0,0.0,0.0,1104768.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,951552.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4032.0,0.0,0.0
0.0,0.0,0.0,0.0,737856.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8237376.0,0.0,0.0
0.0,0.0,0.0,0.0,342720.0,9608256.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,628992.0,0.0,0.0,0.0,8237376.0,0.0,0.0
0.0,737856.0,4032.0,0.0,0.0,9604224.0,0.0,4032.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1475712.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,633024.0,0.0,0.0,0.0,0.0,0.0,10293696.0
0.0,0.0,0.0,737856.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12011328.0
0.0,0.0,0.0,705600.0,1641024.0,0.0,0.0,0.0
0.0,0.0,0.0,628992.0,1131205.3333333333,0.0,0.0,0.0
0.0,0.0,0.0,2403072.0,862848.0,0.0,0.0,9640058.666666666
0.0,0.0,0.0,628992.0,737856.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2056320.0,737856.0,512064.0,0.0,0.0
0.0,0.0,0.0,737856.0,862848.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,737856.0,1104768.0,8410752.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,387072.0,0.0
0.0,0.0,0.0,0.0,862848.0,0.0,0.0,0.0
0.0,0.0,0.0,2060352.0,737856.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,862848.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,524160.0,0.0
0.0,0.0,0.0,0.0,1108800.0,0.0,0.0,0.0
0.0,0.0,0.0,2056320.0,737856.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,947520.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,858816.0,552384.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,524160.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,616896.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,528192.0,0.0
0.0,0.0,0.0,0.0,0.0,612864.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,616896.0,0.0
0.0,0.0,0.0,0.0,947520.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,612864.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,528192.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,738288.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,612864.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,612864.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,528192.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,616896.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19232640.0
0.0,0.0,0.0,0.0,0.0,616896.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4032.0,0.0,0.0,0.0,19168128.0
4032.0,0.0,0.0,0.0,0.0,528192.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9596160.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,616896.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,524160.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,278208.0
4032.0,0.0,0.0,0.0,0.0,0.0,0.0,13440181.333333334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,705600.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,842688.0,0.0,0.0,0.0,0.0,0.0
1350720.0,0.0,983808.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,842688.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,842688.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,983808.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,842688.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,983808.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,983808.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,14402304.0,0.0,0.0,0.0
0.0,0.0,1084608.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,709632.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,9612288.0,0.0,44352.0,16809408.0,0.0,0.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,7842672.0,737856.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,999936.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,15666165.333333334,737856.0,0.0,0.0,0.0,4032.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1286208.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1028160.0,0.0,0.0,0.0,0.0
0.0,0.0,737856.0,0.0,0.0,1104768.0,0.0,8414784.0
0.0,4032.0,842688.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,983808.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,983808.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,633024.0,0.0,0.0,947520.0,0.0,0.0
0.0,0.0,737856.0,0.0,0.0,672624.0,0.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,737856.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,979776.0,13044325.333333334,0.0,0.0,612864.0,4032.0
0.0,0.0,633024.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1012032.0,0.0,0.0,0.0,633024.0,0.0
